date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
2020-07-19,R,NA,estimate based on partial data,1.294592221305221,1.3139314612368345,0.18416212993006006,1.0501755861916715,1.1840037549814424,1.2481233671639356,1.3411205120496905,1.4270472844125364,1.6495520797072023
2020-07-20,R,NA,estimate based on partial data,1.3111307255631288,1.338860299092486,0.21345617440400458,1.0407815723754539,1.1898014280117741,1.2602550652785798,1.3636493521251525,1.4653530433049047,1.7384820147119595
2020-07-21,R,NA,estimate based on partial data,1.3219348988760895,1.3615242075355147,0.24425773299673018,1.030793844793575,1.1935586545414214,1.2691305304638862,1.3884094239929168,1.502008371247514,1.8182054600679947
2020-07-22,R,NA,estimate based on partial data,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
2020-07-23,R,NA,forecast,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
2020-07-24,R,NA,forecast,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
2020-07-25,R,NA,forecast,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
2020-07-26,R,NA,forecast,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
2020-07-27,R,NA,forecast,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
2020-07-28,R,NA,forecast,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
2020-07-29,R,NA,forecast,1.3329859348001594,1.3821073228137062,0.276110120172741,1.0166617356706837,1.194174788292812,1.2765481219348018,1.4070411647464842,1.5309996105819383,1.905775629293333
